student_id,grade_level,predicted_grade,pred_lower_95,pred_upper_95,prediction_std,recommendation,intervention,end_of_quarter_grade,run_timestamp_utc,model_version,random_seed,threshold_parent_outreach,data_source
344,10,90,83.03113186808648,96.96886813191352,3.5555449652620057,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
345,10,74,66.08735109839948,81.91264890160052,4.037065766122717,None,Student Counseling,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
346,10,85,81.4166825649965,88.5833174350035,1.8282231811242302,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
347,10,93,85.6851287475445,100.3148712524555,3.7320771696201573,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
348,11,81,74.64660626121756,87.35339373878244,3.2415274177461466,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
349,10,82,77.09314479528894,86.90685520471106,2.503497553424009,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
350,12,81,74.04061985518825,87.95938014481175,3.5507041555161982,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
351,12,85,76.92225525533271,93.07774474466729,4.121298339115963,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
352,10,88,79.79333231085845,96.20666768914155,4.187075351602834,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
353,12,80,76.0653274596226,83.9346725403774,2.007485989988473,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
354,10,83,76.66171031271054,89.33828968728946,3.2338212690252375,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
355,10,87,77.83149373998141,96.16850626001859,4.677809316336014,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
356,12,84,73.04810647239484,94.95189352760516,5.587700779390393,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
357,10,84,79.02221736111349,88.97778263888651,2.539685019840059,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
358,12,76,70.30843537856241,81.69156462143759,2.9038595007334633,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
359,11,83,78.08594735070939,87.91405264929061,2.5071697190258186,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
360,10,83,79.13551814598645,86.86448185401355,1.9716744153130352,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
361,11,83,79.10265446232953,86.89734553767047,1.9884416008522854,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
362,12,93,84.5971071647914,101.4028928352086,4.287190222045203,None,Excellent Progress,95,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
363,11,77,74.04702728763031,79.95297271236969,1.506618730800862,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
364,11,87,82.8952620741392,91.1047379258608,2.0942540438065294,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
365,12,67,58.67013835409015,75.32986164590986,4.249929411178496,Parent Outreach,Refer to Counseling,64,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
366,11,86,71.0779882375063,100.9220117624937,7.61327130739474,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
367,11,86,81.20044062022356,90.79955937977644,2.4487547856002245,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
368,12,81,76.06192790656111,85.93807209343889,2.5194245374688244,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
369,11,83,77.9272715980451,88.0727284019549,2.58812673569128,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
370,12,75,70.49204260889702,79.50795739110298,2.2999782607668275,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
371,11,81,73.56997115483392,88.43002884516608,3.790831043452082,None,Excellent Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
372,12,84,76.54491126813369,91.45508873186631,3.80361669993179,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
373,12,81,76.52346984372942,85.47653015627058,2.2839439572809135,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
374,11,79,71.64020652463671,86.35979347536329,3.7549966711037177,None,Monitor Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
375,11,76,72.06147278287936,79.93852721712064,2.009452661796241,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
376,11,83,79.52405176102981,86.47594823897019,1.7734429790664261,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
377,10,78,68.58701965156625,87.41298034843375,4.802540994098853,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
378,10,85,79.33414205614012,90.66585794385988,2.8907438489080977,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
379,10,77,71.36081737837831,82.63918262162169,2.8771339906233075,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
380,12,87,80.56486897103098,93.43513102896902,3.2832301168209335,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
381,11,82,76.4736688626178,87.5263311373822,2.8195567027460187,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
382,12,84,78.27455181142996,89.72544818857004,2.9211470349847164,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
383,10,89,79.99945890515465,98.00054109484535,4.592112803492527,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
384,11,70,63.62077959622024,76.37922040377975,3.2547042876427343,Parent Outreach,Student Counseling,69,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
385,12,89,83.68803838869293,94.31196161130707,2.710184495564831,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
386,11,79,62.89195967722951,95.10804032277049,8.218387919780861,Parent Outreach,Monitor Progress,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
387,12,90,84.5350082305643,95.4649917694357,2.788261106854952,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
388,11,92,87.88255358747682,96.11744641252318,2.100737965573051,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
389,10,77,71.22867358053627,82.77132641946373,2.9445542956447586,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
390,10,92,84.81957537745852,99.18042462254148,3.6634819502762666,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
391,11,86,80.84810728372572,91.15189271627428,2.6285166919766736,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
392,12,87,82.87355990713544,91.12644009286456,2.105326577992117,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
393,10,85,79.86031341033328,90.13968658966672,2.6222890763605755,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
394,10,78,71.21095495375086,84.78904504624914,3.4637984929842554,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
395,10,82,76.9869958547793,87.0130041452207,2.5576551761330144,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
396,11,89,83.93864391294191,94.06135608705809,2.582324534213312,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
397,11,70,64.73861373400507,75.26138626599493,2.684380747956593,Parent Outreach,Student Counseling,69,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
398,12,88,82.91082688052371,93.08917311947629,2.596516897691983,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
399,12,82,75.19340790115935,88.80659209884065,3.472751070837068,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
400,12,80,75.09154010304658,84.90845989695342,2.5043162739558276,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
401,11,85,80.70245696240282,89.29754303759718,2.1926239987740717,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
402,11,98,92.66102331902451,103.33897668097549,2.7239676943752476,None,Excellent Progress,99,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
403,12,84,73.67133929301576,94.32866070698424,5.2697248505021586,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
404,12,91,87.69694928891487,94.30305071108513,1.685229954635272,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
405,11,81,75.32614698815699,86.67385301184301,2.894822965226026,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
406,12,91,85.59626187162998,96.40373812837002,2.7570092491683815,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
407,10,82,74.4882121009709,89.5117878990291,3.8325448464434184,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
408,11,91,86.35914380313288,95.64085619686712,2.367783773911798,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
409,12,82,75.22568310159615,88.77431689840385,3.456284131838701,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
410,11,88,83.23127528997531,92.76872471002469,2.433022811237083,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
411,10,82,78.01565214370031,85.98434785629969,2.0328305389284176,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
412,11,90,83.4920030608489,96.5079969391511,3.3204066016077003,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
413,11,87,78.20532034466292,95.79467965533708,4.487081456804634,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
414,11,85,78.31151615386567,91.68848384613433,3.412491758231805,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
415,11,80,73.29015534009915,86.70984465990085,3.423390132602476,None,Excellent Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
416,10,84,80.26446418301202,87.73553581698798,1.905885620912231,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
417,11,90,84.85762333546054,95.14237666453946,2.623661563540542,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
418,11,82,77.86649057579397,86.13350942420603,2.10893337969695,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
419,12,77,71.31951556995357,82.68048443004643,2.898206341860428,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
420,11,87,83.2083244020618,90.7916755979382,1.9345283662949992,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
421,12,93,85.78967705577621,100.21032294422379,3.678736196032545,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
422,10,98,91.37476510303219,104.62523489696781,3.3802218862080644,None,Excellent Progress,100,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
423,10,81,75.84125170220527,86.15874829779473,2.632014437650371,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
424,10,82,76.50934064433059,87.49065935566941,2.801356814117045,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
425,10,76,71.71037532644172,80.28962467355828,2.1885840171215727,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
426,12,88,80.34806360716452,95.65193639283548,3.9040491800181,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
427,11,93,88.07813597912336,97.92186402087664,2.511155112692165,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
428,10,84,78.60052904813814,89.39947095186186,2.754832118296867,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
429,11,79,75.01685754209066,82.98314245790934,2.0322155397496595,None,Monitor Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
430,12,85,76.00372810548726,93.99627189451274,4.589934640057525,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
431,12,81,75.89405892709287,86.10594107290713,2.6050719759730248,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
432,12,78,72.1893024033254,83.8106975966746,2.96464163095643,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
433,10,88,78.22207486222153,97.77792513777847,4.988737315193094,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
434,11,88,82.2097008712848,93.7902991287152,2.9542342493444895,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
435,11,89,83.28822235726915,94.71177764273085,2.9141722666994143,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
436,11,83,76.45888356929797,89.54111643070203,3.337304301378585,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
437,12,88,78.84665310610376,97.15334689389624,4.67007494586543,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
438,10,83,76.54510964926591,89.45489035073409,3.2933114034357573,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
439,12,84,78.47864138458658,89.52135861541342,2.8170197017415406,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
440,12,70,60.257715553321184,79.74228444667882,4.970553289121846,Parent Outreach,Student Counseling,64,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
441,11,85,79.35074411979772,90.64925588020228,2.8822734082664674,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
442,12,73,66.1653588711623,79.8346411288377,3.4870618004274023,None,Student Counseling,71,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
443,11,84,78.67168313254551,89.32831686745449,2.7185290140073914,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
444,10,93,87.7574488042557,98.2425511957443,2.6747710182368882,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
445,11,84,78.80322715524336,89.19677284475664,2.6514147167125706,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
446,10,94,87.68831306226299,100.31168693773701,3.2202484376209237,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
447,11,78,73.02777706050905,82.97222293949095,2.5368484385157895,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
448,12,92,85.70687370538299,98.29312629461701,3.210778721743372,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
449,12,86,77.70116465038618,94.29883534961382,4.234099668170318,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
450,10,86,80.0067571382431,91.9932428617569,3.057776970284131,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
451,10,90,84.5834805123585,95.4165194876415,2.763530350837494,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
452,10,80,72.2154682196037,87.7845317803963,3.9716998879572962,None,Excellent Progress,68,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
453,11,81,77.45792695727488,84.54207304272512,1.8071801238393477,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
454,11,83,79.5050391475726,86.4949608524274,1.7831432920547914,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
455,10,84,79.84799084779429,88.15200915220571,2.118372016431486,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
456,12,79,73.11441665083231,84.88558334916769,3.0028486475345373,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
457,11,86,82.93938610079611,89.06061389920389,1.5615377036754508,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
458,11,82,73.1761897119215,90.8238102880785,4.501944024529847,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
459,11,87,83.39258818541603,90.60741181458397,1.8405162319305965,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
460,10,82,77.45381390614067,86.54618609385933,2.3194827009486403,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
461,10,72,67.52381312275728,76.47618687724272,2.2837688149197595,None,Student Counseling,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
462,10,87,82.73552462312186,91.26447537687814,2.1757527433051758,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
463,10,79,72.78278237151055,85.21721762848945,3.172049810453802,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
464,10,75,67.10978878863183,82.89021121136817,4.025617964983762,None,Monitor Progress,73,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
465,12,78,72.77535905922713,83.22464094077287,2.6656331330473817,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
466,12,87,83.61316763922393,90.38683236077607,1.7279756942735045,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
467,10,87,80.19084039253008,93.80915960746992,3.47406102421935,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
468,11,80,75.87933597584079,84.12066402415921,2.102379604162864,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
469,10,96,92.3172856966634,99.6827143033366,1.8789358690492868,None,Excellent Progress,96,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
470,12,81,76.35438651629303,85.64561348370697,2.3702109610749846,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
471,12,83,77.701651955562,88.298348044438,2.7032387981826544,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
472,11,85,79.37715659118983,90.62284340881017,2.8687976575562106,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
473,12,85,81.0305281761927,88.9694718238073,2.0252407264322922,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
474,10,94,85.02647439631446,102.97352560368554,4.578329389635482,None,Excellent Progress,97,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
475,11,86,80.7590611528086,91.2409388471914,2.6739483914241875,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
476,10,86,81.40126189482376,90.59873810517624,2.3462949516205334,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
477,10,73,66.4792358239237,79.5207641760763,3.326920497998111,None,Student Counseling,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
478,11,75,70.43374681385274,79.56625318614726,2.3297210133404387,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
479,10,88,84.56714518803955,91.43285481196045,1.7514565367145138,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
480,12,88,79.21423577826037,96.78576422173963,4.4825327661936845,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
481,10,78,72.90660143322752,83.09339856677248,2.5986727381492263,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
482,11,92,85.91013774868429,98.08986225131571,3.1070725772018912,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
483,11,91,87.27728969700837,94.72271030299163,1.8993419913222578,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
484,11,78,72.58064430397856,83.41935569602144,2.764977395929305,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
485,10,89,83.42687518890882,94.57312481109118,2.8434310260669236,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
486,11,78,69.78145098937775,86.21854901062225,4.193137250317475,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
487,11,78,71.88370073982641,84.11629926017359,3.120560847027342,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
488,10,87,82.82671858605246,91.17328141394754,2.1292252111977255,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
489,12,88,75.10059388033697,100.89940611966303,6.581329652889299,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
490,10,82,77.27010129495356,86.72989870504644,2.4132136250236944,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
491,11,87,84.39423178313956,89.60576821686044,1.3294735800308333,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
492,11,84,77.97798173367102,90.02201826632898,3.0724582991474434,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
493,10,72,66.2067492510681,77.7932507489319,2.955740178026479,None,Student Counseling,71,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
494,12,82,74.2940337296352,89.7059662703648,3.9316154440636737,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
495,11,81,72.03932671279664,89.96067328720336,4.57177208530784,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
496,11,91,84.58091771045113,97.41908228954887,3.275041984463711,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
497,11,83,77.27562546298725,88.72437453701275,2.9205992535779366,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
498,10,71,63.732759797557264,78.26724020244274,3.7077756134911937,Parent Outreach,Student Counseling,70,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
499,11,91,80.92750679523684,101.07249320476316,5.139027145287326,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
500,12,74,67.96717858378022,80.03282141621978,3.077970110316213,None,Student Counseling,70,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
501,11,94,89.63469672989379,98.36530327010621,2.2271955459725574,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
502,11,81,76.6890692234739,85.3109307765261,2.1994544778194434,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
503,12,81,74.87939982027906,87.12060017972094,3.1227551937351734,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
504,11,85,79.9596741216465,90.0403258783535,2.5715948358946434,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
505,10,81,74.08700470128903,87.91299529871097,3.5270384177096794,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
506,10,74,68.06653903358252,79.93346096641748,3.0272760032742303,None,Student Counseling,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
507,10,84,80.4414258136158,87.5585741863842,1.8155990746858184,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
508,12,88,82.18507273992185,93.81492726007815,2.9667996224888524,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
509,11,77,73.55915315074908,80.44084684925092,1.7555341067606742,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
510,10,59,47.033866917002804,70.9661330829972,6.105169940304692,Parent Outreach,Immediate Parent Meeting,54,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
511,12,93,78.47912468203104,107.52087531796896,7.40860985610661,None,Excellent Progress,98,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
512,11,87,80.76871024586403,93.23128975413597,3.179229466395906,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
513,12,84,76.29104317303566,91.70895682696434,3.933141238247109,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
514,10,81,75.05053630652309,86.94946369347691,3.0354406599372026,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
515,10,80,73.22735620307697,86.77264379692303,3.455430508634199,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
